ID,magnitude,Cadence,duration,latitude,longitude,Teff,Teff_error,logg,logg_error,Type,var_lc,num_peaks,median_peaks,mad_peaks
217,3.1,1800,27.38,39.49,133.41,2960,250,-999,-999,  LPV;SR,NA,NA,NA,NA
218,7.3,1800,82.17,71.41,77.02,6612,200,-999,-999,  RR Lyrae; ab type,4150231111.37155,9,121.320098413012,71.9057436155549
219,14.1,1800,27.38,24.49,128.9,5188,300,-999,-999,  Trans/Eclipse,521.852591841123,4,125.448028673835,64.8431899641579
220,1.9,1800,27.38,20.41,335.29,6615,200,-999,-999,  RR Lyrae; ab type,94330002427886.9,10,127.811860939127,85.9038854795187
221,8,1800,27.38,23.69,35.04,4836,200,-999,-999,  Trans/Eclipse,NA,NA,NA,NA
222,16,1800,27.38,47.83,54.06,7693,269,3.51,0.4,  dSct,NA,NA,NA,NA
223,11.8,1800,27.4,11.11,270.25,7213,220,4.32,0.1,  dSct;Trans/Eclipse,NA,NA,NA,NA
224,11.1,1800,82.19,73.16,270.25,5670,200,3.88,0.1,  Solar-like,1256.7076620076,6,23.2010380525232,15.8920199712279
225,4.4,1800,27.38,25.26,71.5,5858,200,-999,-999,  Trans/Eclipse,203462571.442618,1,56.9358178060902,0
226,5.9,1800,27.4,12.96,18.89,16420,140,4,0.15,  SPB,18640871.7502166,2,11.2555215766225,14.1685779816514
227,9,1800,54.77,54.08,64.96,6319,300,-999,-999,  Trans/Eclipse,13439007.3727922,3,25.4371339405611,4.75375144289187
228,12.3,1800,54.77,66.81,232.22,5545,300,-999,-999,  Trans/Eclipse,24902.3204386214,3,26.9296013572467,11.6319338423102
229,4.2,1800,27.38,18.01,27.04,5860,300,-999,-999,  Trans/Eclipse,NA,NA,NA,NA
230,9.2,1800,27.38,14.24,168.38,5536,300,-999,-999,  Trans/Eclipse,6314385.47030866,1,1.7186560109994,0
231,7.4,1800,27.38,26.03,32.74,3051,250,-999,-999,  LPV;MIRA,792287899.00993,1,34.9922239497979,0
232,15.4,120,27.4,19.67,54.18,14554,100,4,0.1,  SPB,6.17886026635595,3,2120.09106435805,28.127490040415
233,1.7,1800,27.37,24.84,243.23,5252,200,-999,-999,  Trans/Eclipse,39501872823.7076,4,57.3462948757787,21.1763878232326
234,8.3,1800,27.38,48.81,27.04,5985,200,-999,-999,  RR Lyrae; ab type,450464320.307213,10,115.776740969702,78.1394504915111
235,1.4,1800,54.79,39.9,189.16,5333,200,-999,-999,  Trans/Eclipse,129813874206.502,9,30.7574009996155,20.5837498398051
236,15.6,1800,27.4,45.51,27.02,7269,300,-999,-999,  Trans/Eclipse,31.6268081647395,5,50.3865867418546,16.0998175654039
237,8.8,1800,27.38,11.98,216.21,7498,100,-999,-999,  dSct,NA,NA,NA,NA
238,7.1,1800,109.58,72.49,243.21,6828,200,-999,-999,  Trans/Eclipse,2224418.87445504,14,48.1340118743232,46.2133587784851
239,8.3,1800,27.38,9.39,78.52,5672,200,-999,-999,  Trans/Eclipse,279806.769977969,3,93.5990338175877,51.1594202904906
240,2,1800,27.38,20.65,91.68,7879,275,3.77,0.4,  dSct,NA,NA,NA,NA
241,13.1,1800,27.38,8.62,233.39,8096,283,3.66,0.4,  dSct+gDor hybrid,161.915029508469,1,33.4087724965179,0
242,16.5,120,27.4,28.7,23.38,16210,150,4.15,0.14,  SPB,3.87671957688892,1,7.63786343497068,0
243,5.9,1800,82.17,69.98,234.42,5735,300,-999,-999,  Trans/Eclipse,2896227293.80273,4,22.2533062056744,5.34168362161012
244,13.1,1800,27.38,24.26,211.33,6056,300,-999,-999,  Trans/Eclipse,24.4051356820149,1,24.568792619689,0
245,16.7,1800,27.38,27.8,349.96,7124,244,4.13,0.4,  dSct+gDor hybrid,NA,NA,NA,NA
246,9.9,1800,27.38,9.24,307.4,6403,200,-999,-999,  RR Lyrae; c type,10057776.2770702,5,102.102102100841,50.8828828822538
247,14.4,1800,54.77,58.46,44.47,7516,100,-999,-999,  dSct,5.32937683855455,3,115.001496302705,64.3341028604709
248,8.5,1800,27.38,42.31,324.31,4767,200,-999,-999,  Trans/Eclipse,148133.206130392,2,75.4089979540848,3.78987730056701
249,15.1,1800,27.38,22.36,210.56,6076,200,3.98,0.1,  Solar-like;Flare,NA,NA,NA,NA
250,6.3,120,27.4,39.26,348.61,14680,90,4.16,0.13,  SPB,51744032.1423576,48,1578.22156389474,1643.52609936534
251,8.6,120,219.2,77.05,103.94,13960,80,4.09,0.13,  SPB,515151.471789164,592,549.768518518518,647.998998708011
252,5.7,1800,27.4,51.92,22.83,6319,300,-999,-999,  Trans/Eclipse,6714124760.87011,1,2.17183563542477,0
253,8.9,1800,27.38,41.29,229.4,7964,278,3.88,0.4,  dSct,387022.440843719,1,210.151956026483,0
254,13.8,1800,27.38,12.18,190.69,5535,200,-999,-999,  Trans/Eclipse,7.00318937255526,1,22.0617729646187,0
255,13.8,1800,27.4,16.77,292.23,8000,200,-999,-999,  Trans/Eclipse,NA,NA,NA,NA
